,G1,G2,G3,G4,G5,G6,P2,P4a,P5a,C1a,C1b,C1c,C1d
01,0.9855076244837176,1.282994041620913e-06,9.494155907994755e-06,1.924491062431369e-06,9.237557099670574e-06,8.98095829134639e-08,4.1594666829349986e-05,3.848982124862738e-07,1.5395928499450957e-06,1.7102310574806769e-06,1.9116611220151606e-07,1.0777149949615667e-07,-4.875377358159469e-07
02,0.07275294692653883,-6.414970208104565e-07,6.414970208104565e-07,1.411293445783004e-06,-2.9508862957280997e-06,1.0263952332967305e-07,3.066355759473981e-06,8.98095829134639e-07,7.697964249725476e-07,-8.98095829134639e-08,-1.796191658269278e-07,-2.193919811171761e-07,3.4640839123764647e-08
03,0.02504827757277757,-7.697964249725476e-07,1.2829940416209128e-07,1.2829940416209128e-07,1.924491062431369e-06,1.924491062431369e-07,1.0520551141291485e-06,1.0263952332967305e-06,1.667892254107187e-06,-5.054996523986397e-07,1.6294024328585595e-07,3.8489821248627386e-08,-2.2195796920041795e-07
04,0.0021721089124642056,-3.97728152902483e-06,0.0,2.5659880832418256e-07,-1.090544935377776e-05,1.1546946374588215e-07,8.98095829134639e-08,3.848982124862738e-07,5.131976166483651e-07,-1.6460813553996312e-06,2.1426000495069247e-07,-9.545475669659592e-07,4.0799210523545033e-07
05,0.01126314809258167,-3.7206827207006477e-06,0.0,1.796191658269278e-06,-1.090544935377776e-05,6.414970208104564e-08,4.747077953997378e-07,1.0263952332967305e-06,6.414970208104565e-07,-1.611440516275867e-06,1.5395928499450954e-08,-7.33872591807162e-07,4.5289689669218225e-07
06,0.0013259743420152134,-4.618778549835287e-06,0.0,0.0,-9.622455312156849e-06,1.796191658269278e-07,5.131976166483652e-08,5.131976166483651e-07,7.697964249725476e-07,-2.059205436801565e-06,1.9244910624313693e-08,-6.645909135596329e-07,5.093486345235024e-07
07,0.002952810786790531,-3.97728152902483e-06,0.0,1.282994041620913e-06,-1.206014399123658e-05,8.98095829134639e-08,1.2829940416209128e-07,6.414970208104565e-07,8.98095829134639e-07,-1.3214838628695404e-06,-1.578082671193723e-07,-4.541798907338032e-07,3.0791856998901914e-08
08,0.003171304672078573,-3.592383316538556e-06,0.0,1.1546946374588215e-06,-1.193184458707449e-05,2.1810898707555517e-07,1.2829940416209128e-07,7.697964249725476e-07,1.0263952332967305e-06,-1.8051726165606243e-06,-2.3222192153338523e-07,-7.78777383263894e-07,9.712264895070313e-07
09,0.0003797662363197902,-2.9508862957280997e-06,0.0,3.848982124862738e-07,-1.2445042203722854e-05,2.5659880832418258e-08,1.2829940416209129e-08,1.1546946374588215e-06,1.0263952332967305e-06,-1.516498957195919e-06,-1.5139329691126774e-07,8.801339125519463e-07,-8.724359483022207e-07
10,0.000822142581870681,5.131976166483651e-07,0.0,3.848982124862738e-07,-1.2188443395398672e-05,1.2829940416209128e-07,3.8489821248627386e-08,5.131976166483651e-07,5.131976166483651e-07,-5.77347318729411e-07,-2.489008440744571e-07,1.4369533266154224e-07,1.0674510426285995e-06
11,0.00034294430732527,-7.569664845563386e-06,0.0,7.697964249725476e-07,-1.2573341607884947e-05,3.8489821248627386e-08,1.2829940416209129e-08,1.5395928499450957e-06,8.98095829134639e-07,-2.4941404169110547e-06,-9.237557099670573e-08,-3.900301886527575e-07,4.772737834829796e-07
12,0.00032511069014673933,-6.414970208104565e-07,0.0,1.2829940416209128e-07,-1.2188443395398672e-05,6.414970208104564e-08,1.2829940416209129e-08,2.822586891566008e-06,3.848982124862738e-07,-3.027865938225355e-07,9.519815788827171e-07,3.855397095070844e-06,-5.155070059232828e-06
13,0.005997868845173606,-3.2074851040522822e-06,0.0,6.414970208104565e-07,-1.0392251737129394e-05,5.131976166483652e-08,2.5659880832418256e-07,7.697964249725476e-07,5.131976166483651e-07,-1.572950695027239e-06,6.940997765169139e-07,6.530439671850447e-07,-1.5254799154872656e-06
14,0.1505496000294978,-2.822586891566008e-06,1.411293445783004e-06,1.667892254107187e-06,6.414970208104565e-07,1.4112934457830047e-07,6.350820506023519e-06,3.848982124862738e-07,1.1546946374588215e-06,-7.043637288498813e-07,4.156900694851758e-07,-3.425594091127837e-07,-4.6187785498352864e-08
