,G1,G2,G3,G4,G5,G6,P2,P4a,P5a,C1a,C1b,C1c,C1d
01,0.017017535506969956,8.906051884638912e-07,1.4843419807731518e-07,4.453025942319457e-07,-4.898328536551402e-06,2.078078773082413e-07,7.555300682135344e-06,2.9686839615463035e-07,5.937367923092607e-07,2.987980407296355e-06,3.41398655577825e-08,-3.5327339142401025e-07,-1.5570747378310366e-06
02,0.002139678965284499,-3.41398655577825e-06,0.0,1.0390393865412063e-06,-1.3804380421190314e-05,1.1874735846185217e-07,9.499788676948173e-07,2.2265129711597287e-06,4.453025942319457e-07,-8.950582144062107e-07,-6.94672047001835e-07,6.45688761636321e-07,-9.930247851372391e-07
03,0.0017596874182065718,-8.906051884638912e-07,0.0,2.9686839615463035e-07,-1.2171604242339846e-05,1.7812103769277825e-07,7.867012498097706e-07,7.421709903865761e-07,4.453025942319457e-07,-4.274904904626678e-07,-2.330416909813849e-07,1.8851143155819033e-07,-1.7069932778891252e-07
04,0.0024194774286602377,-1.335907782695837e-06,0.0,0.0,-8.015446696175021e-06,1.4843419807731518e-07,1.0687262261566696e-06,2.9686839615463035e-07,1.4843419807731518e-07,-1.9741748344282925e-07,-6.160019220208582e-07,1.9741748344282925e-07,-3.057744480392693e-07
05,0.012656241899062282,0.0,1.4843419807731518e-07,1.1874735846185214e-06,-1.0687262261566696e-05,2.820249763468989e-07,5.625656107130246e-06,5.937367923092607e-07,2.9686839615463035e-07,2.567911626737553e-07,-2.53822478712209e-07,3.399143135970518e-07,3.265552357700935e-08
06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07,0.004581866826250566,5.937367923092607e-07,0.0,8.906051884638912e-07,-1.2468472638494479e-05,8.906051884638913e-08,2.0335485136592184e-06,1.9296445750050976e-06,2.9686839615463035e-07,2.922669360142337e-06,-2.6569721455839425e-07,1.5481686859463976e-06,-2.9538405417385725e-06
08,0.007464904255506259,-4.453025942319457e-07,0.0,1.0390393865412063e-06,-1.1874735846185215e-05,5.937367923092608e-08,3.3100826171241295e-06,3.41398655577825e-06,2.9686839615463035e-07,1.53035658217712e-06,-4.7202074988586245e-07,5.343631130783348e-08,-1.2898931812918692e-06
09,0.0010886164086990296,-1.0390393865412063e-06,0.0,2.9686839615463035e-07,-1.3507512025035685e-05,4.453025942319457e-07,4.898328536551402e-07,1.9296445750050976e-06,5.937367923092607e-07,1.8227719523894302e-06,-3.1468049992390825e-07,-1.7812103769277825e-07,-1.984565228293704e-06
10,0.019247462464685464,2.820249763468989e-06,1.4843419807731518e-07,4.453025942319457e-07,-3.71085495193288e-06,7.421709903865759e-08,8.549809809253357e-06,1.4843419807731518e-07,1.4843419807731518e-07,4.660833819627698e-07,-5.313944291167885e-07,2.576817678622192e-06,2.567911626737553e-07
11,0.0069434549176606505,-3.265552357700934e-06,0.0,1.0390393865412063e-06,-1.1874735846185215e-05,1.0390393865412065e-07,3.087431320008156e-06,1.7812103769277829e-06,5.937367923092607e-07,-1.1280999053875955e-07,-1.0212272827719286e-06,-3.6960115321251493e-07,-3.9631930886643156e-07
12,0.0014058202899902526,-5.343631130783348e-06,0.0,1.4843419807731518e-07,-1.2320038440417162e-05,1.7812103769277825e-07,6.23423631924724e-07,4.453025942319457e-07,2.9686839615463035e-07,-2.4179930866794645e-06,-5.25457061193696e-07,-6.976407309633813e-08,4.942858795974597e-07
13,0.002957996699284737,-1.0390393865412063e-06,0.0,5.937367923092607e-07,-1.2765341034649108e-05,2.2265129711597286e-07,1.3210643628881054e-06,4.007723348087511e-06,4.453025942319457e-07,6.145175800400849e-07,-5.625656107130247e-07,1.1132564855798643e-07,-9.336511059063128e-07
14,0.999514476711377,8.906051884638912e-07,1.3507512025035685e-05,6.234236319247239e-06,6.531104715401868e-06,8.906051884638913e-08,0.00044417449432655813,1.4843419807731518e-07,1.335907782695837e-06,2.6406443837954376e-06,-2.5233813673143588e-08,-8.579496648868821e-07,2.86329568091141e-06
