,G1,G2,G3,G4,G5,G6,P2,P4a,P5a,C1a,C1b,C1c,C1d
01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02,0.0029965659129476325,-2.5986792461484574e-06,0.0,2.021194969226578e-06,-2.714176101532833e-05,3.4649056615312774e-07,5.774842769218794e-07,5.774842769218794e-07,5.774842769218794e-07,-3.153064151993462e-06,-9.499616355364916e-07,6.352327046140675e-07,1.7237905666118102e-06
03,0.09448624493712716,1.4725849061507926e-05,1.7324528307656383e-06,2.887421384609397e-07,1.905698113842202e-05,4.6198742153750364e-07,1.8421748433807956e-05,1.1549685538437589e-06,8.662264153828189e-07,2.227934340364611e-05,9.643987424595386e-07,-4.562125787682848e-07,2.460083019687206e-06
04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05,0.0025931931455177,-5.774842769218794e-07,0.0,1.7324528307656383e-06,-2.714176101532833e-05,4.908616353835975e-07,5.197358492296915e-07,5.774842769218794e-07,5.774842769218794e-07,-4.302257863068002e-06,-8.489018870751627e-07,-5.052987423066445e-07,5.584272957834574e-06
06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07,0.2791495471369904,3.147289309224243e-05,5.7748427692187935e-06,3.7536477999922163e-06,6.063584907679734e-06,2.887421384609397e-07,5.4456767313733224e-05,2.887421384609397e-07,1.1549685538437589e-06,0.00014153273400939882,-4.966364781528163e-07,5.139610064604728e-07,-1.4110828306586124e-05
08,0.005938270819587687,-7.796037738445372e-06,0.0,3.4649056615312766e-06,-2.6853018876867394e-05,4.908616353835975e-07,1.1549685538437589e-06,3.7536477999922163e-06,2.8874213846093967e-06,-3.6352635232232314e-06,-9.730610066133669e-07,-9.932729563056326e-07,1.5794194973813401e-06
09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.00030231301896860383,-1.068345912305477e-05,0.0,1.4437106923046988e-06,-2.8585471707633032e-05,2.887421384609397e-07,5.7748427692187955e-08,2.3099371076875177e-06,2.3099371076875177e-06,-4.45240377506769e-06,-7.074182392293023e-07,3.7536477999922165e-08,1.81907547230392e-07
11,0.0021294732711494304,-2.078943396918766e-05,0.0,8.373522015367253e-06,-2.829672956917209e-05,6.929811323062555e-07,4.0423899384531567e-07,2.021194969226578e-06,1.7324528307656383e-06,-5.708432077372777e-06,-2.6188911958407238e-06,-2.1597911956878293e-06,4.7440333349132386e-06
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0031446906299780948,-7.796037738445372e-06,0.0,1.4437106923046988e-06,-2.656427673840645e-05,4.0423899384531567e-07,6.063584907679734e-07,1.1549685538437589e-06,1.4437106923046988e-06,-4.082813837837689e-06,-3.407157233839089e-07,-1.5736446546121215e-06,1.801750943996264e-06
14,0.9555534157899264,-3.7536477999922163e-06,1.992320755380484e-05,2.887421384609397e-07,2.8007987430711152e-05,2.5986792461484576e-07,0.00018641192459038268,2.887421384609397e-07,5.774842769218794e-07,-5.717094341526606e-07,6.092459121525828e-07,-4.937490567682069e-07,1.1838427676898529e-06
