,G1,G2,G3,G4,G5,G6,P2,P4a,P5a,C1a,C1b,C1c,C1d
01,0.8697576460188601,1.1512367609185988e-06,8.058657326430193e-06,2.3024735218371976e-06,1.4390459511482487e-05,2.878091902296497e-07,3.0824364273595475e-05,5.756183804592994e-07,2.8780919022964968e-06,8.260123759590947e-07,1.9283215745386527e-07,8.835742140050245e-07,-2.762968226204637e-07
02,0.06502473034858476,-2.878091902296497e-07,5.756183804592994e-07,1.726855141377898e-06,-1.4966077891941785e-05,2.3024735218371982e-07,2.3024735218371976e-06,2.014664331607548e-06,2.590282712066848e-06,6.619611375281943e-07,-4.2307950963758507e-07,-1.3498251021770572e-06,1.0044540739014777e-06
03,0.141646444208283,1.726855141377898e-06,1.1512367609185988e-06,8.63427570688949e-07,2.590282712066848e-06,3.741519472985446e-07,5.0078799099959056e-06,5.756183804592994e-07,5.756183804592994e-07,-2.1038851805787394e-06,-5.957650237753749e-07,-5.295689100225555e-07,4.9560742557545685e-06
04,0.003818076717586533,-1.1512367609185988e-06,0.0,2.878091902296497e-07,-2.446378116952023e-05,1.1512367609185991e-07,1.4390459511482485e-07,8.63427570688949e-07,2.590282712066848e-06,3.085314519261845e-06,8.231342840567982e-07,-3.3011714119340825e-06,-1.4217773997344696e-06
05,0.11852529291118412,3.1659010925261466e-06,8.63427570688949e-07,3.453710282755796e-06,-1.5253887082171436e-05,1.726855141377898e-07,4.2020141773528865e-06,1.1512367609185988e-06,8.63427570688949e-07,-2.630575998698998e-06,-2.532720874020917e-07,1.5829505462630737e-06,5.243883445984217e-06
06,0.0004161720890720735,-9.78551246780809e-06,0.0,0.0,-2.7341873071816725e-05,2.878091902296497e-07,2.878091902296497e-08,1.726855141377898e-06,1.4390459511482486e-06,-3.2867809524225995e-06,-1.7210989575733052e-06,-3.1025830706756235e-06,3.2982933200317863e-06
07,0.04010649846769192,-2.8780919022964968e-06,2.878091902296497e-07,4.3171378534447445e-06,-2.446378116952023e-05,5.468374614363346e-07,1.4102650321252839e-06,2.014664331607548e-06,2.3024735218371976e-06,-3.568833958847656e-07,-4.518604286605501e-07,-1.3066537236426097e-06,8.40402835470577e-07
08,0.02163317778361162,-4.3171378534447445e-06,0.0,4.029328663215096e-06,-2.6190636310898125e-05,1.1512367609185991e-07,7.770848136200544e-07,8.63427570688949e-07,5.756183804592994e-07,-3.1745353682330364e-06,-5.7561838045929955e-08,-1.6174876490906312e-06,2.3801820031992032e-06
09,0.002262755853585506,1.1512367609185988e-06,0.0,5.756183804592994e-07,-2.6766254691357425e-05,2.590282712066848e-07,8.634275706889491e-08,2.878091902296497e-07,2.878091902296497e-07,1.5887067300676663e-06,-4.029328663215096e-07,1.3095318155449058e-06,-1.1138215661887443e-06
10,0.0008012607855993447,-9.78551246780809e-06,0.0,1.4390459511482486e-06,-2.849310983273532e-05,2.3024735218371982e-07,2.878091902296497e-08,8.63427570688949e-07,5.756183804592994e-07,-4.697045984547884e-06,-3.8566431490773065e-07,-8.346466516659843e-07,1.1598710366254884e-06
11,0.0028688820082091483,-5.468374614363345e-06,0.0,4.3171378534447445e-06,-2.820530064250567e-05,5.7561838045929955e-08,1.1512367609185991e-07,1.726855141377898e-06,1.726855141377898e-06,-2.129788007699408e-06,-2.9068728213194624e-07,3.2810247686180067e-06,-4.236551280180444e-06
12,0.0005664084863719508,3.1659010925261466e-06,0.0,0.0,-2.7054063881587075e-05,2.878091902296497e-07,2.878091902296497e-08,5.756183804592994e-07,1.4390459511482486e-06,8.864523059073211e-07,1.8448569093720547e-06,2.915507097026352e-06,-3.249365757692745e-06
13,0.08074832202921098,8.058657326430193e-06,5.756183804592994e-07,2.8780919022964968e-06,-1.755636060400863e-05,3.4537102827557963e-07,2.8493109832735325e-06,5.756183804592994e-07,2.878091902296497e-07,1.0389911767290354e-06,2.5442332416301035e-06,-2.109641364383333e-06,8.657300442107865e-06
14,0.4433458815767961,-6.907420565511592e-06,4.029328663215096e-06,5.756183804592994e-07,2.0722261696534782e-05,1.1512367609185991e-07,1.5714381786538875e-05,5.756183804592994e-07,8.63427570688949e-07,-2.66223500962426e-06,8.288904678613913e-07,-1.7326113251824914e-06,1.557047719142405e-06
