,G1,G2,G3,G4,G5,G6,P2,P4a,P5a,C1a,C1b,C1c,C1d
01,0.3107533126379374,-1.9366162246384653e-06,3.29224758188539e-05,1.936616224638465e-05,-1.936616224638465e-05,3.87323244927693e-07,1.5105606552180026e-05,3.8732324492769305e-06,3.8732324492769305e-06,1.6151379313484802e-05,-7.572169438336397e-06,2.2096791123124886e-05,-3.110205656769374e-05
02,0.3599956533818196,3.87323244927693e-05,3.87323244927693e-05,2.711262714493851e-05,-3.485909204349237e-05,1.3556313572469253e-06,1.7429546021746184e-05,3.8732324492769305e-06,5.809848673915395e-06,0.0001089927611226528,-1.5880253042035411e-06,-2.556333416522774e-06,-5.945411809640088e-05
03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04,0.056332292742283664,-1.9366162246384653e-06,5.809848673915395e-06,1.9366162246384653e-06,2.1302778471023115e-05,5.6161870514515484e-06,2.7112627144938505e-06,9.683081123192323e-06,1.9366162246384653e-06,1.407919995312164e-05,4.396118829929315e-06,-2.6802768548996357e-05,7.068649219930396e-06
05,0.01014399578465628,1.7429546021746184e-05,0.0,1.3556313572469255e-05,-0.00017816869266673878,3.87323244927693e-07,5.809848673915396e-07,1.936616224638465e-05,9.683081123192323e-06,8.689596999952791e-05,-6.390833541306935e-07,-4.8609067238425465e-06,-5.9434751934154495e-05
06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08,0.013899094644230262,-1.5492929797107722e-05,0.0,1.5492929797107722e-05,-0.00017429546021746183,7.74646489855386e-07,5.809848673915396e-07,1.7429546021746184e-05,9.683081123192323e-06,1.4001735304136102e-05,3.098585959421544e-07,-4.4154849921756984e-06,-1.84172202963118e-05
09,0.002341369015587904,-2.9049243369576972e-05,0.0,5.809848673915395e-06,-0.00018591515756529264,2.7112627144938505e-06,1.936616224638465e-07,5.809848673915395e-06,3.8732324492769305e-06,-1.6519336396166103e-05,-1.3362651950005407e-06,3.718303151305852e-06,-3.911964773769699e-06
10,0.0035575640046608603,-1.9366162246384653e-06,0.0,5.809848673915395e-06,-0.00018010530889137722,7.74646489855386e-07,1.936616224638465e-07,5.809848673915395e-06,3.8732324492769305e-06,2.5176010920300045e-05,1.471828330725233e-06,-1.646123790942695e-05,-1.3924270655150565e-05
11,0.07008033132099213,0.00010457727613047712,5.809848673915395e-06,5.8098486739153945e-05,-0.00016848561154354644,3.87323244927693e-07,3.485909204349237e-06,5.809848673915395e-06,5.809848673915395e-06,0.00015053317914114788,-1.0264065990583866e-06,1.0767586208989864e-05,1.750701067073172e-05
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.003365838998421652,-9.683081123192323e-06,0.0,9.683081123192323e-06,-0.00018591515756529264,3.87323244927693e-07,1.936616224638465e-07,3.0985859594215444e-05,1.3556313572469255e-05,2.4401364430444656e-05,5.267596131016625e-06,-1.4853846442977026e-05,-2.178693252718273e-05
14,0.8748857456426729,3.29224758188539e-05,9.295757878264632e-05,7.746464898553861e-06,0.00012975328705077714,2.130277847102312e-06,4.241189531958238e-05,3.8732324492769305e-06,3.8732324492769305e-06,1.8184826349355185e-05,4.032034979697284e-05,-3.6602046645666986e-06,5.32375800153114e-05
