,G1,G2,G3,G4,G5,G6,P2,P4a,P5a,C1a,C1b,C1c,C1d
01,0.998205946080264,-4.5070411197562903e-07,3.7859145405952854e-05,2.704224671853775e-06,1.4873235695195762e-05,3.6056328958050335e-07,9.73520881867359e-06,2.704224671853775e-06,6.7605616796344375e-06,-5.408449343707549e-07,2.433802204668398e-07,7.481688258795444e-07,-4.0563370077806624e-07
02,0.018882248771218985,4.056337007780663e-06,4.5070411197562903e-07,3.1549287838294036e-06,-4.191548241373351e-05,8.563378127536953e-07,1.8028164479025168e-07,2.704224671853775e-06,5.40844934370755e-06,1.6360559264715338e-06,3.9661961853855366e-07,1.4647883639207947e-06,9.69013840747603e-07
03,0.0005778026715527565,-1.2619715135317614e-05,0.0,4.5070411197562903e-07,-4.4619707085587294e-05,1.487323569519576e-06,0.0,4.5070411197562903e-07,4.5070411197562903e-07,-2.7583091652908504e-06,-2.208450148680583e-06,-2.239999436518876e-06,5.543660577300239e-07
04,0.0109241662660653,-9.014082239512585e-07,0.0,4.5070411197562903e-07,-3.7859145405952854e-05,4.0563370077806624e-07,9.014082239512584e-08,5.40844934370755e-06,2.704224671853775e-06,1.3521123359268874e-08,-5.183097287719734e-07,-2.2985909710757088e-07,4.507041119756292e-08
05,0.002043943147809478,-2.704224671853775e-06,0.0,6.309857567658807e-06,-4.4619707085587294e-05,3.6056328958050335e-07,0.0,2.704224671853775e-06,3.605632895805033e-06,2.253520559878146e-08,-1.532393980717139e-07,-2.7898584531291447e-06,1.4152109116034755e-06
06,0.04838353712469577,9.014082239512585e-07,1.8028164479025161e-06,0.0,-9.014082239512585e-07,4.5070411197562903e-07,4.5070411197562903e-07,1.8028164479025161e-06,2.2535205598781456e-06,1.1172954935875847e-05,5.40844934370755e-08,-3.7047878004396722e-06,-7.716054397022772e-06
07,0.0071770122790999185,2.794365494248901e-05,0.0,5.859153455683179e-06,-4.4169002973611656e-05,6.760561679634439e-07,9.014082239512584e-08,1.8028164479025161e-06,1.8028164479025161e-06,7.586251612773789e-05,3.6056328958050334e-08,5.40844934370755e-06,-1.5666474932272867e-05
08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0256486696043091,4.507041119756291e-06,9.014082239512585e-07,9.014082239512585e-07,-3.2901400174220925e-05,5.408449343707549e-07,2.7042246718537746e-07,9.464786351488213e-06,1.3521123359268877e-06,4.574646736552636e-06,2.7042246718537746e-07,-1.8028164479025167e-08,-1.433239076082501e-06
13,0.0016707601430936572,2.704224671853775e-06,0.0,1.8028164479025161e-06,-4.4169002973611656e-05,5.859153455683179e-07,0.0,4.507041119756291e-06,4.507041119756291e-06,1.6721122554295841e-06,-8.112674015561326e-08,7.887321959573509e-07,1.3971827471244507e-07
14,0.007166195380412503,-4.507041119756291e-06,0.0,3.605632895805033e-06,-4.3718298861636025e-05,5.859153455683179e-07,9.014082239512584e-08,9.014082239512585e-07,1.3521123359268877e-06,-2.7042246718537746e-07,4.507041119756291e-06,2.298590971075709e-05,-2.4914923310012782e-05
